Category,department,Year,MHT_CET_Percentile,Collage_name
OBC,Computer Engineering,2022,82.37,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
SC,Computer Engineering,2022,68.7,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
NT,Computer Engineering,2022,83.32,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
VJNT,Computer Engineering,2022,74.36,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
EWS,Computer Engineering,2022,85.4,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
TFWS,Computer Engineering,2022,88.96,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
OPEN,Information Technology,2022,82.4,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
OBC,Information Technology,2022,81.63,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
SC,Information Technology,2022,55.25,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
NT,Information Technology,2022,80.45,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
VJNT,Information Technology,2022,70.21,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
EWS,Information Technology,2022,84.19,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
TFWS,Information Technology,2022,87.02,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
OPEN,Electronics and TeleCommunication Engineering,2022,64.49,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
OBC,Electronics and TeleCommunication Engineering,2022,57.69,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
SC,Electronics and TeleCommunication Engineering,2022,39.6,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
NT,Electronics and TeleCommunication Engineering,2022,57.71,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
VJNT,Electronics and TeleCommunication Engineering,2022,28.16,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
EWS,Electronics and TeleCommunication Engineering,2022,71.23,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
TFWS,Electronics and TeleCommunication Engineering,2022,78.05,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
OPEN,Mechanical Engineering,2022,3.31,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
EWS,Mechanical Engineering,2022,14.23,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus Warje Pune.-(Survey. No - 111/1  Warje Pune-Mumbai Bypass Highway)
OPEN,Computer Engineering,2022,77.03,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
OBC,Computer Engineering,2022,74.09,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
SC,Computer Engineering,2022,51.67,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
NT,Computer Engineering,2022,74.17,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
VJNT,Computer Engineering,2022,49.05,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
EWS,Computer Engineering,2022,80.55,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
TFWS,Computer Engineering,2022,85.69,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
OPEN,Information Technology,2022,74.51,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
OBC,Information Technology,2022,71.76,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
SC,Information Technology,2022,50.99,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
ST,Information Technology,2022,28.94,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
NT,Information Technology,2022,71.97,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
VJNT,Information Technology,2022,52.44,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
EWS,Information Technology,2022,79.86,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
TFWS,Information Technology,2022,85.68,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
EWS,Mechanical Engineering,2022,35.65,SKN Sinhgad Institute of Technology & Science Kusgaon(BK)Lonavala Pune
OPEN,Computer Engineering,2022,87.28,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
OBC,Computer Engineering,2022,85.63,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
SC,Computer Engineering,2022,70.72,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
NT,Computer Engineering,2022,86.34,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
VJNT,Computer Engineering,2022,70.92,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
EWS,Computer Engineering,2022,88.08,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
TFWS,Computer Engineering,2022,89.91,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
OPEN,Information Technology,2022,85.63,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
OBC,Information Technology,2022,84.88,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
SC,Information Technology,2022,59.52,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
NT,Information Technology,2022,83.68,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
VJNT,Information Technology,2022,60.73,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
EWS,Information Technology,2022,86.95,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
TFWS,Information Technology,2022,89.4,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
OPEN,Electronics and TeleCommunication Engineering,2022,67.44,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
OBC,Electronics and TeleCommunication Engineering,2022,62.37,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
SC,Electronics and TeleCommunication Engineering,2022,3.19,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
NT,Electronics and TeleCommunication Engineering,2022,61.69,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
VJNT,Electronics and TeleCommunication Engineering,2022,50.99,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
EWS,Electronics and TeleCommunication Engineering,2022,74.2,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
TFWS,Electronics and TeleCommunication Engineering,2022,79.86,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
OPEN,Mechanical Engineering,2022,3.6,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
EWS,Mechanical Engineering,2022,10.19,NBN Sinhgad Technical Institutes Campus Pune - (S. No. 10/1 Ambegaon (Bk.) Off. Sinhgad Rd)
OPEN,Civil Engineering,2022,32.34,Anantrao Pawar College of Engineering & Research Pune
EWS,Civil Engineering,2022,5.91,Anantrao Pawar College of Engineering & Research Pune
OPEN,Computer Engineering,2022,83.31,Anantrao Pawar College of Engineering & Research Pune
OBC,Computer Engineering,2022,81.63,Anantrao Pawar College of Engineering & Research Pune
SC,Computer Engineering,2022,63.08,Anantrao Pawar College of Engineering & Research Pune
NT,Computer Engineering,2022,81.75,Anantrao Pawar College of Engineering & Research Pune
VJNT,Computer Engineering,2022,58.8,Anantrao Pawar College of Engineering & Research Pune
EWS,Computer Engineering,2022,83.68,Anantrao Pawar College of Engineering & Research Pune
TFWS,Computer Engineering,2022,88.66,Anantrao Pawar College of Engineering & Research Pune
OPEN,Information Technology,2022,78.66,Anantrao Pawar College of Engineering & Research Pune
OBC,Information Technology,2022,77.14,Anantrao Pawar College of Engineering & Research Pune
SC,Information Technology,2022,54.12,Anantrao Pawar College of Engineering & Research Pune
NT,Information Technology,2022,78.48,Anantrao Pawar College of Engineering & Research Pune
VJNT,Information Technology,2022,46.94,Anantrao Pawar College of Engineering & Research Pune
EWS,Information Technology,2022,78.34,Anantrao Pawar College of Engineering & Research Pune
TFWS,Information Technology,2022,85.79,Anantrao Pawar College of Engineering & Research Pune
OPEN,Electronics and TeleCommunication Engineering,2022,64.06,Anantrao Pawar College of Engineering & Research Pune
OBC,Electronics and TeleCommunication Engineering,2022,62.37,Anantrao Pawar College of Engineering & Research Pune
SC,Electronics and TeleCommunication Engineering,2022,29.33,Anantrao Pawar College of Engineering & Research Pune
NT,Electronics and TeleCommunication Engineering,2022,45.67,Anantrao Pawar College of Engineering & Research Pune
EWS,Electronics and TeleCommunication Engineering,2022,70.86,Anantrao Pawar College of Engineering & Research Pune
TFWS,Electronics and TeleCommunication Engineering,2022,74.74,Anantrao Pawar College of Engineering & Research Pune
OPEN,Mechanical Engineering,2022,10.64,Anantrao Pawar College of Engineering & Research Pune
EWS,Mechanical Engineering,2022,8.25,Anantrao Pawar College of Engineering & Research Pune
OPEN,Civil Engineering,2022,25.79,Bharati Vidyapeeth's College of EngineeringLavale Pune
EWS,Civil Engineering,2022,28.48,Bharati Vidyapeeth's College of EngineeringLavale Pune
OPEN,Computer Engineering,2022,93.45,Bharati Vidyapeeth's College of EngineeringLavale Pune
OBC,Computer Engineering,2022,91.82,Bharati Vidyapeeth's College of EngineeringLavale Pune
SC,Computer Engineering,2022,84.19,Bharati Vidyapeeth's College of EngineeringLavale Pune
ST,Computer Engineering,2022,39.41,Bharati Vidyapeeth's College of EngineeringLavale Pune
NT,Computer Engineering,2022,91.25,Bharati Vidyapeeth's College of EngineeringLavale Pune
VJNT,Computer Engineering,2022,75.18,Bharati Vidyapeeth's College of EngineeringLavale Pune
EWS,Computer Engineering,2022,94.28,Bharati Vidyapeeth's College of EngineeringLavale Pune
TFWS,Computer Engineering,2022,96.1,Bharati Vidyapeeth's College of EngineeringLavale Pune
OPEN,Electronics and TeleCommunication Engineering,2022,80.63,Bharati Vidyapeeth's College of EngineeringLavale Pune
OBC,Electronics and TeleCommunication Engineering,2022,74.52,Bharati Vidyapeeth's College of EngineeringLavale Pune
SC,Electronics and TeleCommunication Engineering,2022,48.14,Bharati Vidyapeeth's College of EngineeringLavale Pune
NT,Electronics and TeleCommunication Engineering,2022,79.07,Bharati Vidyapeeth's College of EngineeringLavale Pune
VJNT,Electronics and TeleCommunication Engineering,2022,60.73,Bharati Vidyapeeth's College of EngineeringLavale Pune
EWS,Electronics and TeleCommunication Engineering,2022,86.26,Bharati Vidyapeeth's College of EngineeringLavale Pune
TFWS,Electronics and TeleCommunication Engineering,2022,90.02,Bharati Vidyapeeth's College of EngineeringLavale Pune
OPEN,Mechanical Engineering,2022,22.48,Bharati Vidyapeeth's College of EngineeringLavale Pune
EWS,Mechanical Engineering,2022,39.31,Bharati Vidyapeeth's College of EngineeringLavale Pune
OPEN,Civil Engineering,2022,27.33,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
OBC,Civil Engineering,2022,6.97,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
EWS,Civil Engineering,2022,48.26,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
TFWS,Civil Engineering,2022,62.37,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
OPEN,Computer Engineering,2022,94.43,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
OBC,Computer Engineering,2022,93.42,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
SC,Computer Engineering,2022,87.32,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
ST,Computer Engineering,2022,79.28,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
NT,Computer Engineering,2022,93.77,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
VJNT,Computer Engineering,2022,81.83,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
EWS,Computer Engineering,2022,94.73,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
TFWS,Computer Engineering,2022,96.3,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
OPEN,Electronics and TeleCommunication Engineering,2022,87.9,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
OBC,Electronics and TeleCommunication Engineering,2022,86.36,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
SC,Electronics and TeleCommunication Engineering,2022,67.11,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
ST,Electronics and TeleCommunication Engineering,2022,22.91,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
NT,Electronics and TeleCommunication Engineering,2022,83.44,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
VJNT,Electronics and TeleCommunication Engineering,2022,54.52,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
EWS,Electronics and TeleCommunication Engineering,2022,89.38,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
TFWS,Electronics and TeleCommunication Engineering,2022,91.88,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
OPEN,Mechanical Engineering,2022,46.17,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
OBC,Mechanical Engineering,2022,21.88,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
SC,Mechanical Engineering,2022,17.5,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
NT,Mechanical Engineering,2022,35.65,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
EWS,Mechanical Engineering,2022,49.44,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
TFWS,Mechanical Engineering,2022,69.6,Pad. Dr. D.Y. Patil Inst. Of Engg. & Mgmt Research. Akurdi Pune.
OPEN,Computer Engineering,2022,74.22,Keystone School of Engineering Pune
OBC,Computer Engineering,2022,71.76,Keystone School of Engineering Pune
SC,Computer Engineering,2022,53.73,Keystone School of Engineering Pune
NT,Computer Engineering,2022,70.72,Keystone School of Engineering Pune
VJNT,Computer Engineering,2022,52.23,Keystone School of Engineering Pune
EWS,Computer Engineering,2022,75.78,Keystone School of Engineering Pune
TFWS,Computer Engineering,2022,82.59,Keystone School of Engineering Pune
OPEN,Electronics and TeleCommunication Engineering,2022,57.69,Keystone School of Engineering Pune
OBC,Electronics and TeleCommunication Engineering,2022,53.78,Keystone School of Engineering Pune
SC,Electronics and TeleCommunication Engineering,2022,18.37,Keystone School of Engineering Pune
NT,Electronics and TeleCommunication Engineering,2022,50.99,Keystone School of Engineering Pune
EWS,Electronics and TeleCommunication Engineering,2022,61.66,Keystone School of Engineering Pune
OPEN,Mechanical Engineering,2022,39.6,Keystone School of Engineering Pune
OBC,Mechanical Engineering,2022,34.12,Keystone School of Engineering Pune
SC,Mechanical Engineering,2022,26.31,Keystone School of Engineering Pune
NT,Mechanical Engineering,2022,36.15,Keystone School of Engineering Pune
EWS,Mechanical Engineering,2022,26.22,Keystone School of Engineering Pune
OPEN,Civil Engineering,2022,20.17,Vidya Prasarini Sabha's College of Engineering & Technology Lonavala
OPEN,Computer Engineering,2022,69.6,Vidya Prasarini Sabha's College of Engineering & Technology Lonavala
